hgvsg	cadd_consscore	cadd_rawscore	dbnsfp_bayesdel_add_af_rankscore	dbnsfp_bayesdel_no_af_rankscore	dbnsfp_bstatistic_converted_rankscore	dbnsfp_clinpred_rankscore	dbnsfp_dann_rankscore	dbnsfp_deogen2_rankscore	dbnsfp_eigen_raw_coding_rankscore	dbnsfp_eigen_pc_raw_coding_rankscore	dbnsfp_fathmm_converted_rankscore	dbnsfp_fathmm_mkl_coding_rankscore	dbnsfp_fathmm_xf_coding_rankscore	dbnsfp_genocanyon_rankscore	dbnsfp_gerp___rs_rankscore	dbnsfp_gm12878_fitcons_rankscore	dbnsfp_h1_hesc_fitcons_rankscore	dbnsfp_huvec_fitcons_rankscore	dbnsfp_integrated_fitcons_rankscore	dbnsfp_list_s2_rankscore	dbnsfp_lrt_converted_rankscore	dbnsfp_metalr_rankscore	dbnsfp_metarnn_rankscore	dbnsfp_metasvm_rankscore	dbnsfp_mpc_rankscore	dbnsfp_mutationassessor_rankscore	dbnsfp_mutationtaster_converted_rankscore	dbnsfp_phastcons_100way_vertebrate_rankscore	dbnsfp_phastcons_17way_primate_rankscore	dbnsfp_phastcons_30way_mammalian_rankscore	dbnsfp_phylop_100way_vertebrate_rankscore	dbnsfp_phylop_17way_primate_rankscore	dbnsfp_phylop_30way_mammalian_rankscore	dbnsfp_polyphen2_hdiv_rankscore	dbnsfp_polyphen2_hvar_rankscore	dbnsfp_primateai_rankscore	dbnsfp_provean_converted_rankscore	dbnsfp_revel_rankscore	dbnsfp_sift_converted_rankscore	dbnsfp_sift4g_converted_rankscore	dbnsfp_siphy_29way_logodds_rankscore	dbnsfp_siphy_29way_logodds_score	dbnsfp_vest4_rankscore	evs_grantham_score	mutdb_mutpred_score	gnomad_exome_af	gnomad_genome_af	civic_actionscore	civic_clinvar_cnt	exac_nontcga_af	exac_af	clinvar_accession	clinvar_sig	clinvar_origin	clinvar_name	clinvar_accession_0	clinvar_sig_0	clivar_origin_0	clinvar_name_0	clinvar_accession_1	clinvar_sig_1	clivar_origin_1	clinvar_name_1	clinvar_accession_2	clinvar_sig_2	clivar_origin_2	clinvar_name_2	clinvar_accession_3	clinvar_sig_3	clivar_origin_3	clinvar_name_3	dbnsfp_clinvar_sig
chr13:g.32912339G>A	7	-1.659064	0.12697	0.11684	0.51929	0.0959	0.06128		0.01714	0.0219	0.00621	0.06069	0.00459	0.28085	0.03833	0.55848	0.15389	0.61905	0.37627		0.04395	0.00438	0.06594	0.45716	0.01915		0.08975	0.06391	0.12082	0.10786	0.01954	0.08207	0.19242			0.07722	0.01949	0.14325	0.16628	0.02709	0.03403	2.0752	0.19055			4.93145e-06				9.441e-06	8.258e-06					RCV000584376	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000811572	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome									Uncertain_significance
chr13:g.32912344T>G	7	-0.408793	0.14864	0.26572	0.51929	0.08782	0.25601		0.14701	0.1497	0.00647	0.18166	0.23065	0.24569	0.23848	0.55848	0.15389	0.61905	0.37627		0.15524	0.00646	0.356	0.48758	0.02206		0.08975	0.21118	0.13371	0.14501	0.29255	0.45875	0.52354			0.1166	0.36189	0.53062	0.26629	0.20944	0.00784	0.6581	0.28732			5.01414e-06				9.441e-06	8.258e-06					RCV000479311	Uncertain significance	germline	not provided	RCV000570596	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV001217942	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome					Uncertain_significance
chr13:g.32912346A>G	7	-1.119732	0.25347	0.2435	0.51929	0.89989	0.05441		0.04896	0.04676	0.00768	0.1796	0.19868	0.26626	0.06684	0.55848	0.15389	0.61905	0.37627		0.1034	0.01295	0.31706	0.44313	0.02108		0.08975	0.21073	0.13953	0.14058	0.30302	0.14837	0.12136			0.07534	0.75537	0.48268	0.19639	0.32249	0.02587	1.6411	0.23506			5.07393e-06				9.444e-06	8.261e-06					RCV000771443	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000797506	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome									Uncertain_significance
chr13:g.32912351_32912353del																																														5.07166e-06																										
chr13:g.32912355A>G	7	-1.519555	0.015	0.16826	0.51929	0.0183	0.03271		0.07832	0.08306	0.00632	0.13428	0.15999	0.24644	0.07622	0.40923	0.15389	0.33627	0.28877		0.10524	0.00646	0.19032	0.47962	0.02342		0.08975	0.13787	0.14932	0.16509	0.16082	0.16628	0.1318			0.18444	0.47344	0.30607	0.06802	0.01155	0.01901	1.2725	0.35301			2.04476e-05	3.18471e-05			9.447e-06	8.263e-06					RCV000551285	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV001177150	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr13:g.32912357A>G	7	-0.448011	0.204	0.19378	0.51929	0.09271	0.06282		0.08162	0.09137	0.00718	0.10568	0.11774	0.23824	0.17247	0.40923	0.15389	0.33627	0.28877		0.21012	0.00897	0.28658	0.4532	0.02436		0.21609	0.203	0.14268	0.1745	0.23921	0.16423	0.27405			0.29616	0.59873	0.12618	0.25154	0.06245	0.2816	7.7687	0.23506			5.10465e-06										RCV000164489	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000701526	Likely benign	germline	Hereditary breast ovarian cancer syndrome	RCV000758888	Uncertain significance	germline	not provided					Conflicting_interpretations_of_pathogenicity
chr13:g.32912363C>T	8	10.337173	0.89418	0.93815	0.51929		0.8018		0.63895	0.51029		0.24853	0.15035	0.33129	0.5586	0.40923	0.15389	0.33627	0.28877		0.15093						0.81001	0.13787	0.13613	0.17009	0.29681	0.3004	0.38149								0.69579	14.8054	0.93723			5.15066e-06				9.452e-06	8.267e-06	RCV000113234	Pathogenic	germline	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)																	Pathogenic
chr13:g.32912378A>G	7	2.190524	0.37075	0.36215	0.51929	0.38469	0.56695		0.43146	0.41161	0.00874	0.79563	0.39978	0.39524	0.53567	0.55848	0.15389	0.33627	0.37627		0.28276	0.01688	0.47598	0.47037	0.05275		0.22815	0.3437	0.35438	0.34706	0.45084	0.52212	0.10589			0.45796	0.70432	0.34888	0.53172	0.39954	0.56101	12.647	0.44379			5.18387e-06										RCV001368249	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV002368190	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr13:g.32912392G>A	7	-0.07423	0.33408	0.32497	0.51929	0.05882	0.18406		0.14672	0.15353	0.00632	0.11393	0.05856	0.24208	0.219	0.40923	0.15389	0.33627	0.28877		0.21829	0.00961	0.25287	0.46989	0.02158		0.08975	0.06391	0.36908	0.52443	0.09816	0.54149	0.71245			0.20978	0.55501	0.49714	0.20683	0.14865	0.08757	3.9246	0.4332			4.94839e-06										RCV000219800	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000471803	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV000985515	Uncertain significance	germline	not provided	RCV002291599	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)	Uncertain_significance
chr13:g.32912393A>T	7	0.154151	0.37216	0.4044	0.51929	0.30334	0.3378		0.30833	0.25773	0.00695	0.27804	0.19899	0.29388	0.37692	0.40923	0.34648	0.33627	0.28877		0.21758	0.014	0.40803	0.48437	0.04362		0.08975	0.06391	0.36255	0.46477	0.24838	0.85838	0.85784			0.30618	0.63438	0.36778	0.29959	0.10572	0.30676	8.2169	0.39254			9.91739e-06				9.453e-06	8.267e-06					RCV000698638	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV000772743	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV001293520	Uncertain significance	germline	not specified					Uncertain_significance
chr13:g.32912394C>G	7	0.743089	0.20634	0.39824	0.51929	0.26594	0.3975		0.37971	0.3215	0.00695	0.18724	0.18665	0.28317	0.44098	0.40923	0.34648	0.33627	0.28877		0.21758	0.01226	0.43077	0.49215	0.04362		0.08975	0.06391	0.35099	0.39567	0.21969	0.3004	0.36527			0.30618	0.63438	0.4053	0.29959	0.10572	0.10869	4.4128	0.39254			4.86386e-06										RCV001204935	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV001354573	Uncertain significance	unknown	Malignant tumor of breast	RCV003158461	Likely benign	germline	Hereditary cancer-predisposing syndrome					Uncertain_significance
chr13:g.32912396A>T	7	-0.765152	0.02883	0.23443	0.51929	0.50149	0.15366		0.14167	0.11096	0.00742	0.19016	0.19179	0.27628	0.04303	0.40923	0.34648	0.33627	0.28877		0.12025	0.00961	0.12181	0.35948	0.02556		0.08975	0.06391	0.31214	0.26169	0.01658	0.85838	0.12363			0.15156	0.58733	0.44549	0.37326	0.1093	0.27593	7.6649	0.18239			3.36768e-05				4.725e-05	4.132e-05					RCV000772744	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV002061072	Likely benign	germline	Hereditary breast ovarian cancer syndrome									Uncertain_significance
chr13:g.32912408G>A	7	0.895762	0.15773	0.2712	0.51929	0.06141	0.21044		0.18827	0.19555	0.01008	0.42408	0.17259	0.26005	0.25641	0.55848	0.34648	0.33627	0.37627		0.0825	0.02168	0.29155	0.43889	0.02972		0.08975	0.29509	0.23768	0.26645	0.40571	0.13398	0.24259			0.19702	0.2446	0.28662	0.50132	0.16134	0.09078	4.0029	0.37197	29	0.145	1.90898e-05				9.445e-06	8.261e-06					RCV000031447	Benign	germline	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)	RCV000044309	Benign/Likely benign	germline	not specified	RCV000162737	Benign/Likely benign	germline	Hereditary cancer-predisposing syndrome	RCV000203660	Conflicting interpretations of pathogenicity	unknown	Hereditary breast ovarian cancer syndrome	Benign
chr13:g.32912414G>T	8	9.604298	0.87572	0.87411	0.52143		0.66049		0.59733	0.42587		0.2302	0.17999	0.26789	0.3509	0.55848	0.34648	0.33627	0.37627		0.18794						0.81001	0.21332	0.26044	0.25471	0.25537	0.13014	0.12056								0.13651	5.0101	0.93135				3.18573e-05									RCV000031448	Pathogenic	germline	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)	RCV000044312	Pathogenic	germline	not provided	RCV000128952	Pathogenic	germline	Hereditary cancer-predisposing syndrome	RCV000167856	Pathogenic	germline	Hereditary breast ovarian cancer syndrome	Pathogenic
chr13:g.32912433A>G	7	0.13069	0.21209	0.20189	0.52143	0.01229	0.31949		0.12259	0.13787	0.00751	0.14135	0.12667	0.23625	0.16569	0.55848	0.34648	0.33627	0.37627		0.16313	0.00738	0.18002	0.46977	0.01953		0.08975	0.06391	0.50222	0.30688	0.12361	0.85838	0.11327			0.05941	0.34992	0.19503	0.15047	0.16376	0.04231	2.4458	0.16308			4.51076e-06										RCV000567669	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV001299283	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV001800762	Uncertain significance	unknown	not specified					Uncertain_significance
chr13:g.32912453G>A	7	1.50507	0.20699	0.19676	0.52143	0.05119	0.3077		0.0929	0.10312	0.008	0.06819	0.04737	0.32288	0.18186	0.55848	0.34648	0.33627	0.37627		0.07857	0.01192	0.18857	0.48185	0.02249		0.08975	0.13787	0.43474	0.23772	0.12156	0.06091	0.04326			0.08061	0.63438	0.23913	0.44694	0.25748	0.03018	1.8731	0.41754			4.43601e-06				9.428e-06	8.247e-06																					
chr13:g.32912453G>C	7	1.194304	0.2818	0.40402	0.52143	0.40018	0.40618		0.22135	0.18283	0.00843	0.13952	0.14804	0.32288	0.18186	0.55848	0.34648	0.33627	0.37627		0.07857	0.01761	0.3847	0.4539	0.05275		0.08975	0.13787	0.43474	0.23772	0.12156	0.06091	0.04326			0.08903	0.8051	0.34456	0.63226	0.46182	0.03018	1.8731	0.50056			4.43601e-06				9.428e-06	8.247e-06																					
chr13:g.32912454A>G	7	0.345185	0.2316	0.3768	0.52143	0.04819	0.26896		0.13885	0.15072	0.00825	0.23625	0.22766	0.33945	0.23992	0.55848	0.34648	0.33627	0.37627		0.07857	0.01192	0.25032	0.47846	0.02494		0.08975	0.217	0.42831	0.23452	0.3849	0.85838	0.27484			0.06537	0.74427	0.51872	0.28395	0.24549	0.16275	5.5316	0.50958		0.273	2.21341e-05				9.428e-06	8.246e-06					RCV000113252	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)	RCV000212233	Uncertain significance	germline	not provided	RCV000571707	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV001320562	Likely benign	germline	Hereditary breast ovarian cancer syndrome	Uncertain_significance
chr13:g.32912455_32912457del																																																																								
chr13:g.32912458C>G	7	1.411607	0.09892	0.2594	0.52143	0.34917	0.35341		0.1418	0.1172	0.00734	0.14502	0.21221	0.38034	0.03308	0.55848	0.34648	0.33627	0.37627		0.05455	0.00676	0.39414	0.44758	0.05224		0.08975	0.06391	0.3408	0.2113	0.05188	0.24546	0.31358			0.16991	0.71639	0.45933	0.45756	0.4011	0.02725	1.7153	0.4758		0.185	8.75549e-06										RCV000077317	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)	RCV000572841	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000759607	Uncertain significance	unknown	not provided	RCV000781155	Uncertain significance	germline	not specified	Uncertain_significance
chr13:g.32912479A>T	7	-0.064568	0.42902	0.42133	0.52143	0.2659	0.16191		0.20385	0.19092	0.00643	0.26826	0.25484	0.3709	0.42108	0.55848	0.34648	0.33627	0.37627		0.17581	0.00707	0.30274	0.52065	0.0475		0.08975	0.23011	0.17189	0.23195	0.26841	0.85838	0.87026			0.01945	0.69118	0.44373	0.2155	0.05221	0.24586	7.1143	0.35938			4.40141e-06										RCV000166638	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000236432	Uncertain significance	germline	not provided	RCV000466166	Likely benign	germline	Hereditary breast ovarian cancer syndrome					Conflicting_interpretations_of_pathogenicity
chr13:g.32912487A>G	7	-2.225719	0.15897	0.14867	0.52143	0.06336	0.00724		0.02948	0.0359	0.00626	0.00582	0.01157	0.31999	0.13194	0.55848	0.34648	0.33627	0.37627		0.05027	0.00961	0.12049	0.50537	0.02089		0.08975	0.06391	0.14166	0.19148	0.05002	0.03229	0.01247			0.00255	0.12099	0.36572	0.12109	0.15059	0.39546	9.7343	0.11912			4.38285e-06										RCV000077719	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)	RCV000165461	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000545850	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome					Uncertain_significance
chr13:g.32912491C>G	7	-1.321873	0.08209	0.15631	0.52143	0.01999	0.05294		0.03447	0.02736	0.00864	0.11276	0.19399	0.74766	0.00554	0.55848	0.34648	0.33627	0.37627		0.12258	0.00676	0.16051	0.47931	0.02193		0.08975	0.06391	0.15357	0.21	0.04296	0.08738	0.09007			0.12258	0.4085	0.23913	0.09836	0.02417	0.03016	1.8726	0.28965		0.253	4.35495e-06				9.417e-06	8.238e-06					RCV000113256	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)	RCV000637386	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV001176138	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome					Uncertain_significance
chr13:g.32912495G>T	8	9.142229	0.91546	0.94515	0.52143		0.58326		0.47754	0.30601		0.21956	0.16629	0.32395	0.19102	0.55848	0.34648	0.33627	0.37627		0.05801						0.81001	0.1704	0.19946	0.28866	0.15515	0.54149	0.71245								0.28744	7.8738	0.85027			4.33764e-06				9.417e-06	8.238e-06					RCV000220552	Pathogenic	germline	Hereditary cancer-predisposing syndrome	RCV000241203	Pathogenic	germline	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)	RCV000257988	Pathogenic	germline	Hereditary breast ovarian cancer syndrome	RCV000768628	Likely pathogenic	germline	Breast and/or ovarian cancer	Pathogenic
chr13:g.32912499T>C	7	-0.728711	0.03305	0.13239	0.52143	0.01787	0.00207		0.03873	0.06426	0.00643	0.00997	0.0041	0.38808	0.45821	0.55848	0.34648	0.33627	0.37627		0.09543	0.00467	0.01098	0.3617	0.02427		0.267	0.06391	0.17737	0.26692	0.10681	0.07715	0.18337			0.08023	0.00073	0.23913	0.02217	0.06903	0.18155	5.8906	0.07535			4.34035e-06				1.883e-05	1.648e-05					RCV000555839	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV000567778	Likely benign	germline	Hereditary cancer-predisposing syndrome	RCV001284420	Uncertain significance	unknown	not provided					Conflicting_interpretations_of_pathogenicity
chr13:g.32912529del																																															3.18532e-05									RCV000508205	Likely pathogenic	germline	not provided	RCV000533922	Pathogenic/Likely pathogenic	germline	Hereditary breast ovarian cancer syndrome	RCV000661772	Pathogenic	germline	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)					
chr13:g.32912531_32912535del																																															3.18471e-05																									
chr13:g.32912531G>C	7	0.070615	0.21325	0.406	0.52143	0.0511	0.2015		0.22934	0.19943	0.00776	0.18533	0.15514	0.39415	0.29194	0.55848	0.34648	0.33627	0.37627		0.06443	0.01261	0.3123	0.44829	0.02637		0.08975	0.06391	0.24666	0.30346	0.13294	0.13014	0.24218			0.06865	0.49187	0.44197	0.34269	0.03558	0.05755	3.0369	0.41754		0.252	4.1682e-06	3.18593e-05									RCV000113264	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)	RCV000520753	Uncertain significance	germline	not provided	RCV000570365	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV001326562	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	Uncertain_significance
chr13:g.32912534T>A	7	-1.650896	0.0152	0.1149	0.52143	0.02329	0.01943		0.03052	0.03822	0.00623	0.12536	0.11753	0.37581	0.09913	0.55848	0.34648	0.33627	0.37627		0.08575	0.00526	0.03522	0.42568	0.02115		0.08975	0.06391	0.26558	0.32924	0.02942	0.12811	0.10226			0.01511	0.40082	0.05648	0.12796	0.14326	0.14504	5.1846	0.10483			8.34843e-06				9.416e-06	8.237e-06					RCV000792854	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV003158135	Likely benign	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr13:g.32912535G>A	7	-2.619323	0.03215	0.12143	0.52143	0.01138	0.005		0.00574	0.01029	0.00612	0.0295	0.01384	0.43971	0.03573	0.55848	0.34648	0.33627	0.37627		0.08575	0.00255	0.0144	0.43814	0.02374		0.08975	0.06391	0.27206	0.33785	0.03548	0.02848	0.12363			0.02303	0.00815	0.18881	0.00964	0.01155	0.28993	7.9184	0.09349			4.17324e-06										RCV000692198	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV001177427	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr13:g.32912537A>G	7	-1.429563	0.25025	0.24026	0.52143	0.01487	0.02519		0.0555	0.06032	0.00629	0.09473	0.03376	0.3837	0.07091	0.55848	0.34648	0.33627	0.37627		0.12645	0.00676	0.17686	0.43545	0.01973		0.08975	0.06391	0.36673	0.41495	0.09734	0.85838	0.85875			0.04514	0.15379	0.57999	0.09776	0.02411	0.45136	10.7033	0.46274			4.17983e-06				9.416e-06	8.237e-06					RCV000656600	Uncertain significance	unknown	not provided	RCV001855349	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV003157804	Likely benign	germline	Hereditary cancer-predisposing syndrome					Uncertain_significance
chr13:g.32912538T>C	7	0.952695	0.38541	0.45443	0.52143	0.21078	0.58722		0.20062	0.18391	0.00808	0.08272	0.05876	0.43304	0.37468	0.55848	0.34648	0.33627	0.37627		0.12645	0.014	0.48562	0.45238	0.03452		0.08975	0.06391	0.40082	0.42626	0.07988	0.52629	0.22078			0.15828	0.67477	0.42395	0.51248	0.52727	0.19271	6.1012	0.69125		0.532	1.25173e-05				9.416e-06	8.237e-06					RCV000044336	Likely benign	germline	not specified	RCV000113266	Benign	germline	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)	RCV000163004	Benign/Likely benign	germline	Hereditary cancer-predisposing syndrome	RCV000588400	Likely benign	germline	not provided	Benign
chr13:g.32912542T>A	7	-0.005082	0.35163	0.34274	0.52143	0.05541	0.09433		0.12527	0.1242	0.00687	0.18271	0.13255	0.37581	0.18233	0.55848	0.34648	0.33627	0.37627		0.13734	0.01092	0.31152	0.42394	0.03783		0.08975	0.06391	0.48361	0.47672	0.11129	0.52629	0.5683			0.12668	0.90608	0.4384	0.1794	0.28669	0.15301	5.3435	0.38232			4.16792e-06						RCV000576084	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome																	Uncertain_significance
chr13:g.32912542T>G	7	-0.161216	0.35163	0.34276	0.52143	0.05574	0.10323		0.12527	0.1242	0.00687	0.21525	0.1522	0.37581	0.18233	0.55848	0.34648	0.33627	0.37627		0.13734	0.01092	0.31215	0.42394	0.03783		0.08975	0.06391	0.48361	0.47672	0.11129	0.52629	0.5683			0.12668	0.90608	0.44019	0.1794	0.28669	0.15301	5.3435	0.38232			4.16792e-06																										
chr13:g.32912546G>T	7	3.599027	0.52601	0.51978	0.52143	0.43363	0.49383		0.34061	0.27949	0.00776	0.16951	0.13996	0.43622	0.45968	0.55848	0.34648	0.61905	0.37627		0.15553	0.0187	0.51622	0.48521	0.17809		0.08975	0.17931	0.52897	0.40649	0.27715	0.54149	0.71245			0.07958	0.91395	0.39956	0.63226	0.49663	0.2371	6.9481	0.51851		0.401	4.14707e-06										RCV000031455	Likely benign	germline	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)	RCV000481701	Uncertain significance	germline	not provided	RCV000565185	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000770723	Uncertain significance	germline	Breast and/or ovarian cancer	Conflicting_interpretations_of_pathogenicity
chr13:g.32912561C>G	7	-0.003146	0.25931	0.24938	0.52143	0.07473	0.40467		0.14137	0.1684	0.00662	0.20313	0.16403	0.46732	0.41982	0.55848	0.55881	0.61905	0.37627		0.19771	0.00556	0.22614	0.49029	0.02137		0.08975	0.2016	0.35066	0.20973	0.26577	0.3004	0.38149			0.03761	0.02898	0.41473	0.5553	0.36233	0.06145	3.1663	0.19325			4.05459e-06																										
chr13:g.32912562T>G	7	1.20113	0.33362	0.32452	0.52143	0.13215	0.3249		0.08434	0.10794	0.00681	0.17937	0.19774	0.403	0.32809	0.55848	0.55881	0.61905	0.37627		0.19771	0.00585	0.29335	0.49063	0.02561		0.08975	0.19661	0.31564	0.1907	0.31842	0.07312	0.16357			0.05363	0.02764	0.49396	0.59928	0.19782	0.19416	6.1294	0.3562		-1.0	4.0421e-06										RCV000130026	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000160072	Uncertain significance	germline	not provided	RCV000409740	Uncertain significance	unknown	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)	RCV000462928	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	Uncertain_significance
chr13:g.32912577A>G	7	0.932957	0.24648	0.42747	0.52143	0.1314	0.22062		0.1432	0.16091	0.00921	0.16403	0.1355	0.38479	0.25351	0.55848	0.34648	0.61905	0.37627		0.22379	0.00994	0.3423	0.47332	0.02696		0.08975	0.06391	0.23568	0.01923	0.15755	0.1667	0.02987			0.0729	0.88148	0.4384	0.36912	0.4939	0.15834	5.4462	0.36779			4.01181e-06										RCV000474555	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV000775929	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV002250631	Uncertain significance	germline	Familial cancer of breast					Uncertain_significance
