hgvsg	cadd_consscore	cadd_rawscore	dbnsfp_bayesdel_add_af_rankscore	dbnsfp_bayesdel_no_af_rankscore	dbnsfp_bstatistic_converted_rankscore	dbnsfp_clinpred_rankscore	dbnsfp_dann_rankscore	dbnsfp_deogen2_rankscore	dbnsfp_eigen_raw_coding_rankscore	dbnsfp_eigen_pc_raw_coding_rankscore	dbnsfp_fathmm_converted_rankscore	dbnsfp_fathmm_mkl_coding_rankscore	dbnsfp_fathmm_xf_coding_rankscore	dbnsfp_genocanyon_rankscore	dbnsfp_gerp___rs_rankscore	dbnsfp_gm12878_fitcons_rankscore	dbnsfp_h1_hesc_fitcons_rankscore	dbnsfp_huvec_fitcons_rankscore	dbnsfp_integrated_fitcons_rankscore	dbnsfp_list_s2_rankscore	dbnsfp_lrt_converted_rankscore	dbnsfp_metalr_rankscore	dbnsfp_metarnn_rankscore	dbnsfp_metasvm_rankscore	dbnsfp_mpc_rankscore	dbnsfp_mutationassessor_rankscore	dbnsfp_mutationtaster_converted_rankscore	dbnsfp_phastcons_100way_vertebrate_rankscore	dbnsfp_phastcons_17way_primate_rankscore	dbnsfp_phastcons_30way_mammalian_rankscore	dbnsfp_phylop_100way_vertebrate_rankscore	dbnsfp_phylop_17way_primate_rankscore	dbnsfp_phylop_30way_mammalian_rankscore	dbnsfp_polyphen2_hdiv_rankscore	dbnsfp_polyphen2_hvar_rankscore	dbnsfp_primateai_rankscore	dbnsfp_provean_converted_rankscore	dbnsfp_revel_rankscore	dbnsfp_sift_converted_rankscore	dbnsfp_sift4g_converted_rankscore	dbnsfp_siphy_29way_logodds_rankscore	dbnsfp_siphy_29way_logodds_score	dbnsfp_vest4_rankscore	evs_grantham_score	mutdb_mutpred_score	gnomad_exome_af	gnomad_genome_af	civic_actionscore	civic_clinvar_cnt	exac_nontcga_af	exac_af	clinvar_accession	clinvar_sig	clinvar_origin	clinvar_name	clinvar_accession_0	clinvar_sig_0	clivar_origin_0	clinvar_name_0	clinvar_accession_1	clinvar_sig_1	clivar_origin_1	clinvar_name_1	clinvar_accession_2	clinvar_sig_2	clivar_origin_2	clinvar_name_2	clinvar_accession_3	clinvar_sig_3	clivar_origin_3	clinvar_name_3	dbnsfp_clinvar_sig
chr11:g.108163416C>T	8	12.882792	0.93797	0.98317	0.94217		0.91456		0.91651	0.86921		0.75537	0.10824	0.74766	0.66477	0.97443	0.96076	0.67416	0.92422		0.29156						0.81001	0.71638	0.54022	0.65909	0.64549	0.4025	0.45946								0.91524	18.6858	0.96531			7.95817e-06										RCV000493310	Pathogenic	germline	Hereditary cancer-predisposing syndrome	RCV000545871	Pathogenic	germline	Ataxia-telangiectasia syndrome (AT)	RCV000657609	Likely pathogenic	germline	not provided	RCV000762822	Pathogenic	unknown	Familial cancer of breast	Pathogenic/Likely_pathogenic
chr11:g.108163419A>G	7	0.310929	0.0647	0.2451	0.94217	0.00253	0.07419	0.28989	0.17589	0.23335	0.67874	0.3761	0.22499	0.09366	0.21708	0.97443	0.96076	0.67416	0.92422	0.24975	0.62929	0.37743	0.12795	0.27819	0.13684	0.34509	0.24443	0.40164	0.69303	0.70432	0.39312	0.94297	0.94714	0.02946	0.06944	0.19654	0.04776	0.31079	0.0402	0.03004	0.29248	7.964	0.15328			7.95773e-06	3.18613e-05			9.415e-06	8.236e-06					RCV001022614	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001041858	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV001759710	Uncertain significance	germline	not provided					Uncertain_significance
chr11:g.108163425G>A	7	6.141567	0.51642	0.58796	0.94217	0.55933	0.95076	0.36934	0.73346	0.7587	0.68181	0.68938	0.65746	0.30205	0.66477	0.97443	0.96076	0.95156	0.92422	0.78806	0.62929	0.72498	0.63128	0.73278	0.32852	0.67893	0.3868	0.71638	0.79791	0.62031	0.74506	0.7674	0.78918	0.65571	0.55167	0.39105	0.2186	0.4843	0.61437	0.70582	0.91524	18.6858	0.56748			3.97909e-06										RCV000196341	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV000236242	Uncertain significance	germline	not provided	RCV001022617	Uncertain significance	germline	Hereditary cancer-predisposing syndrome					Uncertain_significance
chr11:g.108163425G>T	7	2.547699	0.20083	0.4151	0.94217	0.33477	0.28721	0.28434	0.38814	0.46152	0.67543	0.70072	0.66194	0.30205	0.66477	0.97443	0.96076	0.95156	0.92422	0.57716	0.62929	0.55836	0.33961	0.53883	0.14442	0.39373	0.38355	0.71638	0.79791	0.62031	0.74506	0.7674	0.78918	0.18677	0.143	0.35195	0.11728	0.27909	0.11732	0.12668	0.91524	18.6858	0.18103			1.19373e-05				9.415e-06	8.236e-06					RCV000692617	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV000771873	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV002233547	Uncertain significance	germline	not specified					Uncertain_significance
chr11:g.108163429C>T	7	2.738358	0.37607	0.36758	0.94217	0.40876	0.61455	0.48109	0.26875	0.29729	0.68474	0.24188	0.15269	0.12241	0.47038	0.97443	0.50148	0.95156	0.92422	0.38629	0.26501	0.54521	0.29281	0.48512	0.15518	0.61577	0.26575	0.24051	0.85391	0.62031	0.32594	0.4025	0.45946	0.09854	0.06944	0.36463	0.50666	0.28162	0.2731	0.44106	0.36514	9.2169	0.33796				3.18756e-05									RCV000481185	Uncertain significance	germline	not provided	RCV000689161	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV001184204	Uncertain significance	germline	Hereditary cancer-predisposing syndrome					Uncertain_significance
chr11:g.108163434_108163435insAGTA																																														3.97858e-06																										
chr11:g.108163438A>G	7	1.757178	0.10467	0.25133	0.94217	0.28164	0.52572	0.29217	0.34981	0.37801	0.69536	0.36683	0.24083	0.13503	0.43823	0.97443	0.50148	0.95156	0.92422	0.42759	0.40475	0.4675	0.28714	0.27136	0.11422	0.44892	0.224	0.71638	0.91618	0.86279	0.41097	0.94297	0.94714	0.37393	0.31843	0.26805	0.21003	0.17934	0.09989	0.10354	0.19137	6.0757	0.05162			3.97855e-06										RCV000567867	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001062988	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)									Uncertain_significance
chr11:g.108163458C>T	7	5.344088	0.72875	0.83937	0.94217	0.53939	0.95244	0.65115	0.82429	0.83864	0.72125	0.80784	0.67211	0.74766	0.66477	0.97443	0.50148	0.95156	0.92422	0.69058	0.8433	0.81411	0.82868	0.82751	0.52524	0.73131	0.54805	0.71638	0.76049	0.86279	0.75726	0.4025	0.45946	0.90584	0.75477	0.54081	0.54382	0.83024	0.59928	0.70582	0.91524	18.6858	0.85872			1.19349e-05				1.883e-05	1.647e-05					RCV000197465	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV000220701	Uncertain significance	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr11:g.108163462A>C	7	2.549509	0.58089	0.71159	0.94217	0.38736	0.28343	0.57601	0.59669	0.62399	0.63738	0.57741	0.62819	0.2487	0.66477	0.97443	0.50148	0.95156	0.92422	0.56114	0.8433	0.57534	0.76631	0.56874	0.25723	0.66415	0.41831	0.71638	0.79791	0.65909	0.6538	0.94297	0.94714	0.48537	0.46509	0.45137	0.7092	0.69527	0.49613	0.55759	0.47114	11.0522	0.79118			3.97826e-06				9.415e-06	8.236e-06					RCV000228355	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV000566198	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001577455	Uncertain significance	germline	not provided					Uncertain_significance
chr11:g.108163467A>C	7	4.778292	0.57627	0.57084	0.94217	0.49058	0.43454	0.40374	0.40416	0.38288	0.66474	0.63335	0.5345	0.14699	0.30839	0.97443	0.50148	0.95156	0.92422	0.60074	0.8433	0.63834	0.64471	0.63397	0.36107	0.73131	0.42764	0.71638	0.58198	0.40552	0.58781	0.03997	0.13008	0.52445	0.47823	0.41992	0.40274	0.66676	0.56456	0.6789	0.38995	9.6394	0.53269			3.97807e-06				9.415e-06	8.236e-06					RCV001022692	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001276272	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)									Uncertain_significance
chr11:g.108163467A>T	7	3.299892	0.74162	0.79317	0.94217	0.44088	0.25977	0.66688	0.31311	0.32246	0.71307	0.6107	0.52995	0.14699	0.30839	0.97443	0.50148	0.95156	0.92422	0.69007	0.8433	0.62564	0.85661	0.61136	0.34071	0.73131	0.52396	0.71638	0.58198	0.40552	0.58781	0.03997	0.13008	0.37944	0.34693	0.42576	0.68764	0.79033	0.72154	0.79402	0.38995	9.6394	0.80572			3.97807e-06				9.415e-06	8.236e-06					RCV002953671	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV003108136	Uncertain significance	germline	not provided									
chr11:g.108163470G>C	7	2.703313	0.64848	0.6554	0.94217	0.26858	0.50917	0.49409	0.40332	0.44718	0.66113	0.7741	0.60659	0.32248	0.47038	0.97443	0.50148	0.95156	0.92422	0.69352	0.62929	0.54956	0.52438	0.52989	0.18085	0.72352	0.4486	0.71638	0.76049	0.44619	0.68148	0.7674	0.2456	0.24799	0.21939	0.40522	0.48184	0.58381	0.26852	0.33	0.62859	13.8285	0.55106	32		7.95653e-06					8.236e-06					RCV000219002	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000235643	Uncertain significance	germline	not specified	RCV000467522	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV000657107	Uncertain significance	germline	not provided	Uncertain_significance
chr11:g.108163473G>A	7	3.771555	0.79578	0.79314	0.94217	0.48373	0.83119	0.39673	0.67134	0.71771	0.67187	0.88198	0.77729	0.74766	0.66477	0.97443	0.50148	0.95156	0.92422	0.6212	0.8433	0.64773	0.80628	0.6162	0.29933	0.59869	0.58761	0.71638	0.91618	0.59523	0.91438	0.7674	0.78918	0.52445	0.47823	0.76226	0.50992	0.73372	0.34095	0.42976	0.91524	18.6858	0.86725			3.97855e-06										RCV000486238	Uncertain significance	germline	not provided	RCV000571788	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000823999	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)					Uncertain_significance
chr11:g.108163479C>A	7	3.766269	0.3081	0.51417	0.94217	0.25351	0.40368	0.40235	0.40101	0.45504	0.77466	0.59815	0.48209	0.30666	0.46262	0.97443	0.50148	0.95156	0.92422	0.4442	0.62929	0.68549	0.41194	0.70064	0.24287	0.44537	0.39377	0.71638	0.85391	0.86279	0.46211	0.4025	0.45946	0.25085	0.23607	0.42738	0.35597	0.47777	0.41915	0.44905	0.73628	15.298	0.3325			1.19356e-05				1.883e-05	1.647e-05					RCV001022720	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV002551859	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)									Uncertain_significance
chr11:g.108163479C>T	7	6.362853	0.73034	0.72683	0.94217	0.6542	0.97124	0.60626	0.68711	0.68844	0.78314	0.49686	0.45609	0.30666	0.46262	0.97443	0.50148	0.95156	0.92422	0.6877	0.62929	0.81421	0.83306	0.83978	0.53316	0.70002	0.44161	0.71638	0.85391	0.86279	0.46211	0.4025	0.45946	0.59044	0.58266	0.41346	0.67477	0.82799	0.61437	0.70582	0.73628	15.298	0.73916			3.97855e-06					8.236e-06					RCV000575034	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000807604	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)									Uncertain_significance
chr11:g.108163483T>C	7	1.6886	0.2159	0.40826	0.94217	0.1604	0.26506	0.45569	0.32971	0.36704	0.68892	0.35224	0.18586	0.13822	0.43823	0.97443	0.50148	0.95156	0.92422	0.52285	0.53742	0.55527	0.31667	0.60712	0.18279	0.33447	0.32569	0.36536	0.63387	0.70432	0.38861	0.62972	0.64695	0.24799	0.22546	0.61885	0.48523	0.32463	0.24661	0.3934	0.453	10.7321	0.20793			7.95646e-06				1.883e-05	1.647e-05					RCV000213938	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000798269	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)									Uncertain_significance
chr11:g.108163486C>T	7	6.506409	0.53551	0.67109	0.94217	0.70981	0.96126	0.67298	0.72098	0.73667	0.68474	0.89144	0.56389	0.74766	0.66477	0.97443	0.50148	0.95156	0.92422	0.72678	0.62929	0.7328	0.8259	0.7746	0.33359	0.67893	0.58761	0.71638	0.54645	0.62031	0.65124	0.4025	0.45946	0.58756	0.53781	0.53432	0.94196	0.73152	0.68238	0.69154	0.91524	18.6858	0.62018			3.97848e-06				9.415e-06	8.236e-06					RCV000579721	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001240479	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)									Uncertain_significance
chr11:g.108163495A>T	7	-0.275207	0.22636	0.21621	0.94217	0.00266	0.14387	0.36083	0.05288	0.06921	0.67712	0.10143	0.10566	0.08799	0.17984	0.97443	0.50148	0.67416	0.92422	0.06236	0.07814	0.41407	0.05094	0.23943	0.12714	0.06538	0.08975	0.13787	0.34049	0.2639	0.28405	0.16512	0.27222	0.02946	0.01387	0.06604	0.20358	0.19193	0.33418	0.3934	0.14728	5.2285	0.08646			3.9788e-06																										
chr11:g.108163507_108163512del																																														3.97956e-06				1.883e-05	1.647e-05					RCV001022767	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001194301	Uncertain significance	germline	not specified	RCV001832353	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV002489525	Uncertain significance	unknown	Familial cancer of breast	
chr11:g.108163509G>A	7	-0.623425	0.11867	0.19554	0.94217	0.00441	0.00466	0.28666	0.11514	0.16641	0.72678	0.25214	0.04574	0.09527	0.25351	0.97443	0.50148	0.67416	0.92422	0.20971	0.52346	0.39959	0.15936	0.27261	0.11238	0.08593	0.20609	0.28531	0.25432	0.18786	0.35581	0.13314	0.11594	0.12183	0.12133	0.1478	0.09796	0.23913	0.06184	0.03259	0.34454	8.8676	0.05162			3.97959e-06																										
chr11:g.108163509G>T	7	2.310404	0.2436	0.49458	0.94217	0.37552	0.63453	0.55739	0.3219	0.29529	0.74477	0.51042	0.2823	0.09527	0.25351	0.97443	0.50148	0.67416	0.92422	0.35329	0.52346	0.63132	0.57814	0.56748	0.33789	0.496	0.24287	0.28531	0.25432	0.18786	0.35581	0.13314	0.11594	0.4992	0.47478	0.20431	0.5792	0.54921	0.53172	0.60337	0.34454	8.8676	0.50778			1.59184e-05				1.883e-05	1.647e-05	RCV000551099	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)																	Uncertain_significance
chr11:g.108163512C>T	8	11.595248	0.95463	0.97827	0.94217		0.78977		0.85918	0.74683		0.64521	0.12721	0.27781	0.63897	0.97443	0.50148	0.67416	0.92422		0.62929						0.81001	0.34726	0.26581	0.22815	0.39401	0.4025	0.45946								0.90717	18.4698	0.86297			3.98032e-06				9.415e-06	8.236e-06	RCV001932179	Pathogenic	germline	Ataxia-telangiectasia syndrome (AT)																	
chr11:g.108163519A>T	7	1.950603	0.5844	0.5791	0.94217	0.43391	0.22329	0.47656	0.56363	0.55412	0.67011	0.68671	0.57981	0.40745	0.63897	0.97443	0.50148	0.67416	0.92422	0.34152	0.62929	0.65665	0.70144	0.68345	0.1587	0.71248	0.51308	0.71638	0.3408	0.42095	0.7631	0.94297	0.94714	0.53279	0.49194	0.21943	0.60982	0.47115	0.68238	0.76473	0.69887	14.8451	0.62188			3.98054e-06										RCV000479699	Uncertain significance	germline	not provided	RCV001856836	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)									Uncertain_significance
chr11:g.108163520_108163529del																																														3.98054e-06				9.415e-06	8.236e-06	RCV001987037	Likely pathogenic	germline	Ataxia-telangiectasia syndrome (AT)																	
chr11:g.108164033_108164040del																																														5.28033e-06				9.519e-06	8.326e-06	RCV000777911	Likely pathogenic	germline	Hereditary cancer-predisposing syndrome																	
chr11:g.108164046G>T	7	5.260346	0.30978	0.53335	0.94217	0.56469	0.63263	0.67987	0.56349	0.57008	0.67874	0.40631	0.3709	0.13282	0.52211	0.97443	0.50148	0.67416	0.92422	0.69569	0.39594	0.60691	0.72634	0.70707	0.36836	0.55033	0.34554	0.71638	0.91618	0.86279	0.28654	0.7674	0.78918	0.54977	0.49494	0.19075	0.75297	0.5709	0.45393	0.41573	0.32162	8.4737	0.65673			1.30309e-05				9.433e-06	8.252e-06					RCV000627940	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV002334040	Uncertain significance	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr11:g.108164059A>G	7	5.004283	0.30133	0.49929	0.94217	0.49721	0.83778	0.77047	0.58008	0.5589	0.01948	0.40928	0.40341	0.10855	0.32809	0.97443	0.50148	0.67416	0.92422	0.77081	0.62929	0.06282	0.77754	0.23063	0.50296	0.66415	0.33581	0.71638	0.85391	0.86279	0.50029	0.94297	0.94714	0.62824	0.58472	0.65442	0.90729	0.47612	0.7849	0.83351	0.40737	9.9388	0.70615			3.32292e-05				1.884e-05	2.473e-05					RCV000236361	Uncertain significance	germline	not provided	RCV000471874	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV000566756	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000780886	Uncertain significance	germline	not specified	Uncertain_significance
chr11:g.108164068T>C	7	5.723233	0.73701	0.73358	0.94217	0.76164	0.92838	0.61083	0.69097	0.72639	0.01963	0.70463	0.64019	0.51787	0.75063	0.97443	0.50148	0.67416	0.92422	0.56549	0.8433	0.05849	0.82426	0.50739	0.5202	0.70256	0.42444	0.71638	0.71098	0.86279	0.76478	0.62972	0.64695	0.56408	0.50238	0.60992	0.65972	0.63269	0.63226	0.72224	0.75905	15.5528	0.86404			4.08741e-06										RCV000565964	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001054415	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV001528548	Uncertain significance	germline	not provided					Uncertain_significance
chr11:g.108164086A>C	7	2.357182	0.07708	0.22184	0.94217	0.33426	0.32529	0.385	0.34602	0.41641	0.01449	0.45435	0.42365	0.1604	0.75063	0.97443	0.50148	0.95156	0.92422	0.39208	0.34342	0.01761	0.24338	0.47942	0.15359	0.62545	0.22584	0.71638	0.85391	0.86279	0.58079	0.94297	0.94714	0.12183	0.1009	0.27183	0.37375	0.32913	0.15984	0.18125	0.2944	7.9979	0.40364			4.0192e-06	6.37186e-05			9.417e-06	8.238e-06					RCV000120140	Uncertain significance	germline	not specified	RCV000166074	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000200014	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV000656761	Uncertain significance	germline	not provided	Uncertain_significance
chr11:g.108164090C>A	7	2.063705	0.03378	0.07745	0.94217	0.1569	0.29789	0.32747	0.25507	0.3058	0.01277	0.43483	0.39074	0.11561	0.36801	0.97443	0.50148	0.95156	0.92422	0.46599	0.62929	0.0133	0.32566	0.33273	0.16431	0.39105	0.34088	0.42656	0.71098	0.62031	0.24038	0.4025	0.45946	0.09854	0.04355	0.50691	0.23372	0.47612	0.08609	0.0715	0.22621	6.7403	0.5274			1.60005e-05				1.883e-05	1.648e-05	RCV000554068	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)																	Uncertain_significance
chr11:g.108164094T>C	7	1.162694	0.21438	0.27132	0.94217	0.19959	0.27178	0.32883	0.23694	0.28819	0.01332	0.49935	0.40622	0.16806	0.48303	0.97443	0.50148	0.95156	0.92422	0.37546	0.29986	0.01578	0.36816	0.45458	0.18572	0.479	0.24118	0.71638	0.59238	0.37197	0.55461	0.11712	0.22078	0.19712	0.17295	0.47675	0.2577	0.3402	0.1073	0.12776	0.5176	11.8639	0.42639			1.19796e-05	3.18654e-05			9.417e-06	8.238e-06					RCV000129059	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000530097	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV000587733	Uncertain significance	germline	not provided					Uncertain_significance
chr11:g.108164095A>C	7	2.026751	0.13552	0.29458	0.94217	0.24345	0.25143	0.56819	0.25101	0.29643	0.01332	0.46398	0.41148	0.1605	0.33092	0.97443	0.50148	0.95156	0.92422	0.26999	0.29986	0.01261	0.47812	0.4453	0.20274	0.60977	0.2673	0.71638	0.58702	0.35565	0.47586	0.94297	0.25867	0.09854	0.087	0.38977	0.57599	0.3739	0.13349	0.16134	0.33076	8.6304	0.51048			3.99364e-06										RCV001248610	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV002339693	Uncertain significance	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr11:g.108164096T>G	8	9.178743	0.92616	0.94137	0.94217		0.61891		0.56215	0.45648		0.39876	0.30816	0.09238	0.23149	0.97443	0.50148	0.95156	0.92422		0.29986						0.81001	0.71638	0.56843	0.34454	0.34501	0.11712	0.22078								0.07788	3.6648	0.97961			1.19798e-05				2.825e-05	2.471e-05					RCV001050385	Pathogenic	germline	Ataxia-telangiectasia syndrome (AT)	RCV003155965	Pathogenic	germline	Familial cancer of breast									Pathogenic
chr11:g.108164106A>C	7	2.192059	0.11882	0.19955	0.94217	0.26645	0.33375	0.34725	0.4667	0.52106	0.01459	0.52507	0.47583	0.27469	0.75063	0.97443	0.50148	0.95156	0.92422	0.41468	0.44317	0.02884	0.61398	0.27881	0.15858	0.496	0.29164	0.71638	0.73285	0.62031	0.63895	0.94297	0.94714	0.33965	0.31939	0.38033	0.20791	0.43303	0.289	0.32675	0.75905	15.5528	0.58629			3.98937e-06				9.417e-06	8.238e-06	RCV000820874	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)																	Uncertain_significance
chr11:g.108164115G>A	7	3.911326	0.21846	0.20829	0.94217	0.69582	0.97651	0.51992	0.68806	0.74035	0.0147	0.54847	0.59245	0.38592	0.75063	0.97443	0.50148	0.95156	0.92422	0.7818	0.8433	0.04042	0.61732	0.60159	0.29589	0.67893	0.43901	0.71638	0.91618	0.86279	0.7611	0.7674	0.78918	0.52445	0.47823	0.49478	0.51319	0.47777	0.65419	0.76473	0.94302	19.3353	0.66443				3.19e-05									RCV000565198	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001246849	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)									Uncertain_significance
chr11:g.108164131A>G	7	1.225273	0.01428	0.08153	0.94217	0.10482	0.22367	0.37778	0.23757	0.26641	0.01413	0.26329	0.29396	0.11597	0.33773	0.97443	0.50148	0.67416	0.92422	0.22935	0.3697	0.0147	0.0913	0.45513	0.17149	0.55033	0.23564	0.23378	0.97212	0.86279	0.25088	0.94297	0.94714	0.19866	0.17295	0.24895	0.35194	0.1533	0.12386	0.16328	0.12146	4.6875	0.07262	29		3.98384e-05				5.65e-05	5.766e-05					RCV000131606	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000167871	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV000480209	Uncertain significance	germline	not provided	RCV001355688	Uncertain significance	unknown	Malignant tumor of breast	Conflicting_interpretations_of_pathogenicity
chr11:g.108164160C>T	8	12.742261	0.9481	0.9675	0.94217		0.89797		0.98035	0.97555		0.70813	0.20889	0.74766	0.75063	0.97443	0.50148	0.67416	0.92422		0.8433						0.81001	0.71638	0.85391	0.86279	0.74853	0.4025	0.45946								0.94302	19.3353	0.98657			3.98562e-06				9.417e-06	8.238e-06					RCV000409906	Pathogenic/Likely pathogenic	germline	Ataxia-telangiectasia syndrome (AT)	RCV003168592	Pathogenic	germline	Hereditary cancer-predisposing syndrome									Pathogenic/Likely_pathogenic
chr11:g.108164181A>G	7	1.672224	0.03094	0.23164	0.94217	0.0278	0.28326	0.38885	0.17173	0.23439	0.68892	0.35999	0.3364	0.10159	0.23636	0.97443	0.50148	0.67416	0.92422	0.35417	0.1306	0.35977	0.06781	0.22279	0.18055	0.11182	0.21509	0.31788	0.79791	0.59523	0.28484	0.94297	0.28842	0.02946	0.01387	0.0782	0.23372	0.18567	0.07594	0.11443	0.34007	8.7907	0.1277			2.79056e-05				2.825e-05	2.471e-05					RCV000476841	Benign	germline	Ataxia-telangiectasia syndrome (AT)	RCV000574681	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001355038	Uncertain significance	unknown	Malignant tumor of breast					Conflicting_interpretations_of_pathogenicity
chr11:g.108164187C>A	7	1.373993	0.13418	0.30685	0.94217	0.06291	0.15058	0.29825	0.28494	0.32475	0.68892	0.34377	0.28648	0.12328	0.38145	0.97443	0.50148	0.67416	0.92422	0.46129	0.48115	0.53586	0.18507	0.4939	0.15759	0.30952	0.29909	0.31989	0.91618	0.65909	0.30538	0.4025	0.18337	0.07471	0.1009	0.24957	0.20791	0.24192	0.11298	0.08839	0.33162	8.6451	0.08925			3.98861e-06										RCV002330642	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV003102624	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)									
chr11:g.108164206_108164217del																																														4.00651e-06				9.417e-06	8.238e-06					RCV000482221	Likely pathogenic	germline	not provided	RCV000536317	Pathogenic	germline	Ataxia-telangiectasia syndrome (AT)	RCV000582357	Pathogenic/Likely pathogenic	germline	Hereditary cancer-predisposing syndrome					
chr11:g.108164206T>C			0.81957	0.86007	0.94217		0.4793		0.98202	0.97445		0.80395		0.4628	0.75063	0.03658	0.03468	0.02979	0.03335								0.81001	0.71638	0.85391	0.86279	0.75363	0.62972	0.64695								0.75905	15.5528				4.00651e-06										RCV000003170	Pathogenic	germline	Ataxia-telangiectasia syndrome (AT)	RCV000130284	Pathogenic	germline	Hereditary cancer-predisposing syndrome	RCV000235350	Pathogenic	germline	not provided					Pathogenic
